date,impfstoff,impfstofftyp,region,dosen,einrichtung,geo,Hersteller,KW,wochentag,Jahr,Monat,JahrKW
2021-02-19,astra,wildtyp,DE-BE,33600,impfzentren,Berlin,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-BB,21600,impfzentren,Brandenburg,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-HB,7200,impfzentren,Bremen,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-HH,16800,impfzentren,Hamburg,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-HE,55200,impfzentren,Hessen,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-MV,14400,impfzentren,Mecklenburg-Vorpommern,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-NI,69600,impfzentren,Niedersachsen,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-NW,151200,impfzentren,Nordrhein-Westfalen,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-RP,36000,impfzentren,Rheinland-Pfalz,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-SL,9600,impfzentren,Saarland,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-SN,36000,impfzentren,Sachsen,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-ST,19200,impfzentren,Sachsen-Anhalt,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-SH,26400,impfzentren,Schleswig-Holstein,AZ,8,5,2021,2,202108
2021-02-19,astra,wildtyp,DE-TH,19200,impfzentren,Thüringen,AZ,8,5,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-BW,122850,impfzentren,Baden-Württemberg,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-BY,146250,impfzentren,Bayern,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-BE,40950,impfzentren,Berlin,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-BB,29250,impfzentren,Brandenburg,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-HB,5850,impfzentren,Bremen,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-HH,23400,impfzentren,Hamburg,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-HE,72540,impfzentren,Hessen,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-MV,17550,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-NI,87750,impfzentren,Niedersachsen,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-NW,198900,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-RP,40950,impfzentren,Rheinland-Pfalz,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-SL,11700,impfzentren,Saarland,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-SN,46800,impfzentren,Sachsen,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-ST,23400,impfzentren,Sachsen-Anhalt,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-SH,35100,impfzentren,Schleswig-Holstein,BNT/Pfizer,8,2,2021,2,202108
2021-02-23,comirnaty,wildtyp,DE-TH,23400,impfzentren,Thüringen,BNT/Pfizer,8,2,2021,2,202108
2021-02-27,moderna,wildtyp,DE-BW,45600,impfzentren,Baden-Württemberg,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-BY,54000,impfzentren,Bayern,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-BE,15600,impfzentren,Berlin,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-BB,10800,impfzentren,Brandenburg,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-HB,2400,impfzentren,Bremen,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-HH,7200,impfzentren,Hamburg,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-HE,26400,impfzentren,Hessen,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-MV,7200,impfzentren,Mecklenburg-Vorpommern,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-NI,32100,impfzentren,Niedersachsen,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-NW,74400,impfzentren,Nordrhein-Westfalen,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-RP,16800,impfzentren,Rheinland-Pfalz,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-SL,3600,impfzentren,Saarland,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-SN,16800,impfzentren,Sachsen,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-ST,9600,impfzentren,Sachsen-Anhalt,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-SH,12000,impfzentren,Schleswig-Holstein,Moderna,9,6,2021,2,202109
2021-02-27,moderna,wildtyp,DE-TH,8400,impfzentren,Thüringen,Moderna,9,6,2021,2,202109
2021-03-02,comirnaty,wildtyp,DE-BW,134550,impfzentren,Baden-Württemberg,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-BY,163800,impfzentren,Bayern,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-BE,40950,impfzentren,Berlin,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-BB,31590,impfzentren,Brandenburg,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-HB,11700,impfzentren,Bremen,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-HH,23400,impfzentren,Hamburg,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-HE,76050,impfzentren,Hessen,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-MV,17550,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-NI,93600,impfzentren,Niedersachsen,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-NW,216450,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-RP,46800,impfzentren,Rheinland-Pfalz,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-SL,11700,impfzentren,Saarland,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-SN,52650,impfzentren,Sachsen,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-ST,23400,impfzentren,Sachsen-Anhalt,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-SH,40950,impfzentren,Schleswig-Holstein,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,comirnaty,wildtyp,DE-TH,29250,impfzentren,Thüringen,BNT/Pfizer,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-BW,86400,impfzentren,Baden-Württemberg,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-BY,100800,impfzentren,Bayern,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-BE,28800,impfzentren,Berlin,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-BB,19200,impfzentren,Brandenburg,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-HB,4800,impfzentren,Bremen,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-HH,14400,impfzentren,Hamburg,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-HE,50400,impfzentren,Hessen,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-MV,12000,impfzentren,Mecklenburg-Vorpommern,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-NI,62400,impfzentren,Niedersachsen,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-NW,139200,impfzentren,Nordrhein-Westfalen,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-RP,33600,impfzentren,Rheinland-Pfalz,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-SL,7200,impfzentren,Saarland,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-SN,33600,impfzentren,Sachsen,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-ST,16800,impfzentren,Sachsen-Anhalt,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-SH,24000,impfzentren,Schleswig-Holstein,AZ,9,2,2021,3,202109
2021-03-02,astra,wildtyp,DE-TH,16800,impfzentren,Thüringen,AZ,9,2,2021,3,202109
2021-03-09,comirnaty,wildtyp,DE-BW,140400,impfzentren,Baden-Württemberg,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-BY,175500,impfzentren,Bayern,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-BE,46800,impfzentren,Berlin,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-BB,35100,impfzentren,Brandenburg,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-HB,5850,impfzentren,Bremen,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-HH,23400,impfzentren,Hamburg,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-HE,81900,impfzentren,Hessen,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-MV,23400,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-NI,105300,impfzentren,Niedersachsen,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-NW,234000,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-RP,52650,impfzentren,Rheinland-Pfalz,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-SL,12870,impfzentren,Saarland,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-SN,52650,impfzentren,Sachsen,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-ST,29250,impfzentren,Sachsen-Anhalt,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-SH,35100,impfzentren,Schleswig-Holstein,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,comirnaty,wildtyp,DE-TH,29250,impfzentren,Thüringen,BNT/Pfizer,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-BW,127200,impfzentren,Baden-Württemberg,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-BY,151200,impfzentren,Bayern,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-BE,43200,impfzentren,Berlin,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-BB,28800,impfzentren,Brandenburg,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-HB,7200,impfzentren,Bremen,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-HH,21600,impfzentren,Hamburg,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-HE,72000,impfzentren,Hessen,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-MV,19200,impfzentren,Mecklenburg-Vorpommern,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-NI,91200,impfzentren,Niedersachsen,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-NW,206400,impfzentren,Nordrhein-Westfalen,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-RP,48000,impfzentren,Rheinland-Pfalz,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-SL,12000,impfzentren,Saarland,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-SN,48000,impfzentren,Sachsen,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-ST,26400,impfzentren,Sachsen-Anhalt,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-SH,33600,impfzentren,Schleswig-Holstein,AZ,10,2,2021,3,202110
2021-03-09,astra,wildtyp,DE-TH,24000,impfzentren,Thüringen,AZ,10,2,2021,3,202110
2021-03-15,astra,wildtyp,DE-BW,48000,impfzentren,Baden-Württemberg,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-BY,57600,impfzentren,Bayern,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-BE,16800,impfzentren,Berlin,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-BB,12000,impfzentren,Brandenburg,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-HB,2400,impfzentren,Bremen,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-HH,7200,impfzentren,Hamburg,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-HE,28800,impfzentren,Hessen,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-MV,7200,impfzentren,Mecklenburg-Vorpommern,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-NI,36000,impfzentren,Niedersachsen,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-NW,79200,impfzentren,Nordrhein-Westfalen,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-RP,16800,impfzentren,Rheinland-Pfalz,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-SL,4800,impfzentren,Saarland,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-SN,16800,impfzentren,Sachsen,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-ST,9600,impfzentren,Sachsen-Anhalt,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-SH,12000,impfzentren,Schleswig-Holstein,AZ,11,1,2021,3,202111
2021-03-15,astra,wildtyp,DE-TH,9600,impfzentren,Thüringen,AZ,11,1,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-BW,146250,impfzentren,Baden-Württemberg,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-BY,175500,impfzentren,Bayern,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-BE,46800,impfzentren,Berlin,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-BB,29250,impfzentren,Brandenburg,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-HB,11700,impfzentren,Bremen,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-HH,23400,impfzentren,Hamburg,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-HE,81900,impfzentren,Hessen,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-MV,17550,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-NI,105300,impfzentren,Niedersachsen,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-NW,234000,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-RP,52650,impfzentren,Rheinland-Pfalz,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-SL,12870,impfzentren,Saarland,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-SN,52650,impfzentren,Sachsen,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-ST,29250,impfzentren,Sachsen-Anhalt,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-SH,40950,impfzentren,Schleswig-Holstein,BNT/Pfizer,11,2,2021,3,202111
2021-03-16,comirnaty,wildtyp,DE-TH,23400,impfzentren,Thüringen,BNT/Pfizer,11,2,2021,3,202111
2021-03-21,moderna,wildtyp,DE-BW,56400,impfzentren,Baden-Württemberg,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-BY,67200,impfzentren,Bayern,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-BE,26400,impfzentren,Berlin,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-BB,13200,impfzentren,Brandenburg,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-HB,3600,impfzentren,Bremen,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-HH,9600,impfzentren,Hamburg,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-HE,32400,impfzentren,Hessen,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-MV,8400,impfzentren,Mecklenburg-Vorpommern,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-NI,40800,impfzentren,Niedersachsen,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-NW,92400,impfzentren,Nordrhein-Westfalen,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-RP,20400,impfzentren,Rheinland-Pfalz,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-SL,4800,impfzentren,Saarland,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-SN,20400,impfzentren,Sachsen,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-ST,10800,impfzentren,Sachsen-Anhalt,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-SH,14400,impfzentren,Schleswig-Holstein,Moderna,12,7,2021,3,202112
2021-03-21,moderna,wildtyp,DE-TH,10800,impfzentren,Thüringen,Moderna,12,7,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-BW,146250,impfzentren,Baden-Württemberg,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-BY,169650,impfzentren,Bayern,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-BE,46800,impfzentren,Berlin,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-BB,29250,impfzentren,Brandenburg,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-HB,5850,impfzentren,Bremen,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-HH,23400,impfzentren,Hamburg,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-HE,81900,impfzentren,Hessen,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-MV,23400,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-NI,105300,impfzentren,Niedersachsen,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-NW,234000,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-RP,52650,impfzentren,Rheinland-Pfalz,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-SL,11700,impfzentren,Saarland,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-SN,52650,impfzentren,Sachsen,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-ST,29250,impfzentren,Sachsen-Anhalt,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-SH,35100,impfzentren,Schleswig-Holstein,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,comirnaty,wildtyp,DE-TH,29250,impfzentren,Thüringen,BNT/Pfizer,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-BW,26400,impfzentren,Baden-Württemberg,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-BY,33600,impfzentren,Bayern,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-BE,9600,impfzentren,Berlin,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-BB,7200,impfzentren,Brandenburg,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-HB,2400,impfzentren,Bremen,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-HH,4800,impfzentren,Hamburg,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-HE,14400,impfzentren,Hessen,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-MV,4800,impfzentren,Mecklenburg-Vorpommern,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-NI,19200,impfzentren,Niedersachsen,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-NW,43200,impfzentren,Nordrhein-Westfalen,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-RP,9600,impfzentren,Rheinland-Pfalz,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-SL,2400,impfzentren,Saarland,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-SN,9600,impfzentren,Sachsen,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-ST,4800,impfzentren,Sachsen-Anhalt,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-SH,7200,impfzentren,Schleswig-Holstein,AZ,12,2,2021,3,202112
2021-03-23,astra,wildtyp,DE-TH,4800,impfzentren,Thüringen,AZ,12,2,2021,3,202112
2021-03-26,astra,wildtyp,DE-BW,26400,impfzentren,Baden-Württemberg,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-BY,31200,impfzentren,Bayern,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-BE,9600,impfzentren,Berlin,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-BB,7200,impfzentren,Brandenburg,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-HB,2400,impfzentren,Bremen,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-HH,4800,impfzentren,Hamburg,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-HE,14400,impfzentren,Hessen,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-MV,4800,impfzentren,Mecklenburg-Vorpommern,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-NI,19200,impfzentren,Niedersachsen,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-NW,43200,impfzentren,Nordrhein-Westfalen,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-RP,9600,impfzentren,Rheinland-Pfalz,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-SL,2400,impfzentren,Saarland,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-SN,9600,impfzentren,Sachsen,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-ST,4800,impfzentren,Sachsen-Anhalt,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-SH,7200,impfzentren,Schleswig-Holstein,AZ,13,5,2021,3,202113
2021-03-26,astra,wildtyp,DE-TH,4800,impfzentren,Thüringen,AZ,13,5,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BW,146250,impfzentren,Baden-Württemberg,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BY,169650,impfzentren,Bayern,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BE,46800,impfzentren,Berlin,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BB,29250,impfzentren,Brandenburg,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-HB,11700,impfzentren,Bremen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-HH,23400,impfzentren,Hamburg,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-HE,81900,impfzentren,Hessen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-MV,17550,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-NI,105300,impfzentren,Niedersachsen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-NW,234000,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-RP,52650,impfzentren,Rheinland-Pfalz,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-SL,11700,impfzentren,Saarland,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-SN,52650,impfzentren,Sachsen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-ST,29250,impfzentren,Sachsen-Anhalt,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-SH,40950,impfzentren,Schleswig-Holstein,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-TH,23400,impfzentren,Thüringen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BW,0,impfzentren,Baden-Württemberg,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BY,105300,impfzentren,Bayern,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BE,0,impfzentren,Berlin,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-BB,0,impfzentren,Brandenburg,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-HB,0,impfzentren,Bremen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-HH,0,impfzentren,Hamburg,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-HE,0,impfzentren,Hessen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-MV,0,impfzentren,Mecklenburg-Vorpommern,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-NI,0,impfzentren,Niedersachsen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-NW,0,impfzentren,Nordrhein-Westfalen,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-RP,23400,impfzentren,Rheinland-Pfalz,BNT/Pfizer,13,2,2021,3,202113
2021-03-30,comirnaty,wildtyp,DE-SL,81900,impfzentren,Saarland,BNT/Pfizer,13,2,2021,3,202113
