Entity,Code,Day,people_fully_vaccinated_per_hundred,145609-annotations
Norway,NOR,2021-09-13,63.64,
Norway,NOR,2021-09-14,63.87,
Norway,NOR,2021-09-15,64.42,
Norway,NOR,2021-09-16,64.86,
Norway,NOR,2021-09-17,65.06,
Norway,NOR,2021-09-18,65.07,
Norway,NOR,2021-09-19,65.07,
Norway,NOR,2021-09-20,65.19,
Norway,NOR,2021-09-21,65.37,
Norway,NOR,2021-09-22,65.72,
Norway,NOR,2021-09-23,66.03,
Norway,NOR,2021-09-24,66.16,
Norway,NOR,2021-09-25,66.17,
Norway,NOR,2021-09-26,66.17,
Norway,NOR,2021-09-27,66.26,
Norway,NOR,2021-09-28,66.4,
